endpoint,min_input,max_input,cycles,time
client,32,8192,415077068,160076
server,32,8192,235213623,90711
client,32,8192,404868427,156139
server,32,8192,221955614,85599
client,32,8192,409639547,157979
server,32,8192,220402407,84998
client,32,8192,418582804,161429
client,32,8192,6658824,2569
server,32,8192,216051353,83321
server,32,8192,424544111,163727
client,32,8192,403862343,155751
server,32,8192,423032392,163146
client,32,8192,404871020,156140
server,32,8192,423019427,163140
client,32,8192,397999570,153491
server,32,8192,421269152,162464
client,32,8192,419822258,161905
server,32,8192,223936666,86363
client,32,8192,418932859,161563
server,32,8192,414021717,159671
client,32,8192,402928863,155393
server,32,8192,419435901,161757
client,32,8192,394991690,152330
server,32,8192,431083657,166249
client,32,8192,394278615,152056
server,32,8192,421038375,162376
client,32,8192,399526847,154079
server,32,8192,401562352,154865
client,32,8192,397654701,153358
server,32,8192,385394997,148629
client,32,8192,417776381,161117
server,32,8192,410674154,158379
client,32,8192,432774293,166902
server,32,8192,224616032,86624
client,32,8192,409452851,157907
server,32,8192,163942425,63226
client,32,8192,409471002,157914
server,32,8192,273146620,105340
client,32,8192,404132015,155856
server,32,8192,327921152,126465
client,32,8192,403144082,155475
server,32,8192,76700940,29581
client,32,8192,17233078,6646
server,32,8192,342449731,132068
client,32,8192,419052137,161609
server,32,8192,214767818,82826
client,32,8192,183874816,70913
server,32,8192,316519731,122067
client,32,8192,409266155,157835
server,32,8192,321840567,124121
client,32,8192,409808092,158047
server,32,8192,385130511,148526
client,32,8192,345724690,133329
server,32,8192,397994384,153489
client,32,8192,382215979,147404
server,32,8192,411828039,158822
client,32,8192,374693686,144502
server,32,8192,405641141,156437
client,32,8192,408083747,157378
server,32,8192,349196717,134669
client,32,8192,399739473,154161
server,32,8192,385646518,148727
client,32,8192,421634765,162604
server,32,8192,395388419,152484
client,32,8192,395061701,152357
server,32,8192,260378688,100417
client,32,8192,387990590,149630
server,32,8192,228702600,88201
client,32,8192,422506013,162942
server,32,8192,74167579,28605
client,32,8192,412815972,159205
server,32,8192,411607634,158738
client,32,8192,423117961,163177
server,32,8192,416531741,160637
client,32,8192,414148774,159719
server,32,8192,407300661,157078
client,32,8192,420662390,162230
server,32,8192,249957421,96398
client,32,8192,416529148,160637
server,32,8192,291349480,112363
client,32,8192,409629175,157975
server,32,8192,218818084,84389
client,32,8192,418756535,161495
server,32,8192,214630389,82773
client,32,8192,402026499,155042
server,32,8192,417994193,161202
client,32,8192,417001074,160818
client,32,8192,3754664,1449
server,32,8192,124113945,47865
server,32,8192,416868831,160767
client,32,8192,429686030,165711
server,32,8192,427813884,164988
client,32,8192,404619499,156042
server,32,8192,415478983,160231
client,32,8192,417491151,161008
server,32,8192,390492835,150596
