endpoint,time
client,78723
server,104520
client,78857
server,103869
client,78580
server,103637
client,78534
server,103547
server,104228
client,79213
client,78138
server,103843
client,78685
server,103597
client,78419
server,104145
client,78759
server,104825
client,78997
server,104195
server,103638
client,78385
client,78628
server,104538
client,78925
server,104795
server,104291
client,78605
client,79047
server,104123
client,78529
server,104213
client,78796
server,103765
client,79631
server,104733
client,78801
server,103794
client,78603
server,103579
client,78725
server,103876
client,79077
server,104200
client,78486
server,103533
client,78805
server,104478
client,78876
server,104566
client,78947
server,105102
server,104860
client,79262
client,79014
server,104756
client,78476
server,104301
client,78329
server,104019
client,78786
server,104583
client,78318
server,104170
client,78363
server,104191
client,78426
server,103538
client,79094
server,104802
client,78548
server,104262
client,78194
server,103898
client,78931
server,104028
client,78543
server,104190
client,78438
server,104175
client,78399
server,104157
client,78626
server,104355
client,78716
server,104472
client,78668
server,104457
client,78480
server,104166
client,78589
server,104314
client,79216
server,104889
client,79955
server,105630
client,79328
server,104431
client,78560
server,103564
client,78758
server,104672
client,78596
server,104345
client,78581
server,104556
client,78375
server,103653
client,78351
server,103497
client,78465
server,104725
client,78395
server,104037
client,79057
server,104071
client,78451
server,103591
client,78716
server,104358
client,78415
server,104163
client,78921
server,104586
client,79207
server,104995
client,78302
server,104069
client,79698
server,105420
client,78768
server,104432
client,78829
server,103822
client,78597
server,104285
server,105501
client,79670
client,78825
server,104516
client,78668
server,104280
client,78747
server,104585
server,103789
client,78705
client,78475
server,104342
client,79352
server,105279
client,79012
server,104902
client,79456
server,105538
client,78505
server,104102
client,78621
server,104344
client,79243
server,105191
client,78985
server,104879
client,78624
server,104374
client,78398
server,104116
client,78929
server,104725
client,79007
server,104845
client,79351
server,105104
client,79388
server,104428
client,78842
server,104515
client,78708
server,104457
client,79338
server,104976
client,78436
server,104145
client,79367
server,105024
client,79085
server,104903
client,79377
server,104460
client,78200
server,103385
client,78528
server,103759
client,78330
server,103525
client,78648
server,104314
client,78328
server,104058
client,78456
server,103494
client,79149
server,104955
client,78763
server,103876
client,79170
server,104897
client,78757
server,104013
client,79016
server,104735
client,79031
server,104109
client,79679
server,104784
client,78365
server,104121
client,80823
server,105828
client,78318
server,103343
server,103852
client,78875
client,78340
server,103349
client,78920
server,104602
client,79666
server,105517
client,78930
server,105186
client,78655
server,104394
client,78576
server,104665
client,78623
server,104434
client,78616
server,104711
client,79107
server,104226
client,79239
server,104913
client,78843
server,104454
client,79058
server,104782
client,80247
server,105140
client,79104
server,104804
server,104675
client,79637
client,78639
server,103703
client,78643
server,104428
client,78898
server,104553
client,78868
server,104560
client,79175
server,104166
server,104950
client,79076
client,79785
server,105474
client,79390
server,105093
client,78983
server,104639
client,83633
server,109564
client,79024
server,104086
client,78484
server,103668
client,78458
server,103609
client,78275
server,104274
client,78384
server,103508
client,77980
server,103685
client,78625
server,104350
client,78668
server,104416
client,79252
server,105076
client,78674
server,104364
client,79086
server,104080
client,78722
server,104457
client,79574
server,105328
client,79499
server,105257
client,78948
server,103967
client,78554
server,104251
client,79350
server,105072
client,78726
server,104348
client,78626
server,104550
client,78614
server,104583
client,79263
server,105316
client,79347
server,105336
server,104630
client,79313
client,78700
server,104609
client,79588
server,105407
client,79010
server,106300
client,79085
server,104725
client,79770
server,104806
client,79382
server,105050
client,78492
server,104219
client,79183
server,104232
client,78447
server,104173
client,78990
server,105156
client,80025
server,105343
client,78844
server,104792
client,79045
server,104433
client,78942
server,104081
client,79334
server,105039
client,79405
server,104402
client,78966
server,104635
client,79205
server,104242
client,80066
server,105886
client,79021
server,104748
client,79463
server,105002
client,79109
server,104993
client,79435
server,105320
client,79891
server,105870
server,105084
client,79172
client,79170
server,104345
client,78965
server,104743
client,80201
server,105394
client,80761
server,106645
client,81114
server,106943
client,80488
server,106715
client,81053
server,107105
client,79989
server,105724
client,81341
server,107085
client,79872
server,105755
client,78887
server,104021
client,78151
server,103962
client,78994
server,104706
client,80167
server,106026
client,79557
server,105858
client,79131
server,105000
client,78146
server,104355
client,79218
server,105475
client,81182
server,108734
client,79290
server,106621
client,78467
server,104561
client,78563
server,104862
client,79312
server,105880
client,79721
server,105809
client,78556
server,104503
client,78666
server,103680
client,78953
server,105354
client,79397
server,105258
client,80125
server,106131
client,79461
server,105311
client,80223
server,106054
client,79812
server,105544
client,78946
server,104611
client,79434
server,104415
client,79019
server,104752
client,78643
server,104426
client,78540
server,104278
client,78968
server,104025
client,78370
server,104089
client,81012
server,107212
client,78152
server,103957
client,78657
server,104460
client,78610
server,103681
client,78396
server,104157
client,78276
server,104033
client,78306
server,103965
client,78662
server,103712
client,78061
server,103821
client,79130
server,104817
client,79172
server,104892
client,78851
server,104024
client,78685
server,104361
client,79698
server,105420
client,78974
server,104747
client,78571
server,104256
client,78405
server,104125
client,78696
server,104363
client,78381
server,104143
client,78461
server,104220
client,78726
server,104505
client,78545
server,105036
client,78812
server,104657
client,78479
server,104322
client,79271
server,104302
client,78975
server,104017
client,78731
server,103870
client,78661
server,104447
client,78647
server,104344
client,79030
server,104702
client,79192
server,104208
client,78513
server,104191
client,78843
server,104583
client,79110
server,104479
server,104195
client,79094
client,78827
server,104462
client,78429
server,104271
client,78395
server,104023
client,79318
server,105488
client,78384
server,104240
client,78696
server,104434
client,78237
server,103941
client,78820
server,103903
client,78617
server,103860
client,78276
server,104162
client,78470
server,104192
client,78782
server,104562
client,79763
server,105469
client,79131
server,104864
client,79503
server,105339
client,79129
server,104797
client,79804
server,104924
client,78862
server,103930
client,78738
server,103858
client,78243
server,104027
client,78641
server,104423
client,78451
server,103480
client,78800
server,103846
client,78110
server,103953
client,78323
server,104622
client,78519
server,104280
client,78474
server,103532
client,78503
server,104314
client,78548
server,103584
client,78176
server,104105
client,78670
server,104461
client,78521
server,103793
client,78444
server,104188
client,79328
server,104325
client,77920
server,103667
client,78896
server,104517
server,104691
client,79010
client,79339
server,104359
client,78549
server,104282
client,78879
server,104666
client,79558
server,105253
client,78958
server,105068
client,79298
server,105044
client,78810
server,104490
client,79003
server,104635
client,79031
server,105151
client,78877
server,104538
client,78534
server,104245
client,79385
server,105165
client,79259
server,104337
client,79541
server,105411
client,78495
server,104316
client,78499
server,104293
client,78554
server,103782
client,79063
server,104684
client,78119
server,103807
client,79529
server,104683
client,78481
server,103491
client,78392
server,104036
client,78580
server,103656
client,78725
server,104419
client,79431
server,105239
client,79204
server,105196
client,79332
server,105055
client,78287
server,104136
client,78341
server,103973
client,78135
server,103873
client,78614
server,104410
client,78467
server,104138
client,78963
server,104013
client,78498
server,103634
client,78899
server,104063
client,79000
server,104905
client,80775
server,106207
client,79275
server,104354
client,79429
server,105244
client,78450
server,104210
client,79072
server,104049
client,78450
server,103498
client,84204
server,109211
client,78623
server,103676
client,78983
server,104841
client,81494
server,107605
client,78924
server,104683
client,79040
server,104309
client,78393
server,104106
client,78662
server,103603
client,78299
server,103283
client,78396
server,104130
client,79003
server,104142
client,78774
server,104589
client,78488
server,104343
client,79565
server,105361
client,78574
server,104431
client,78544
server,104381
client,79023
server,104830
client,78461
server,104141
client,78399
server,104247
client,78501
server,104169
client,79220
server,104932
client,78836
server,105107
client,79245
server,104966
client,78836
server,104562
client,78869
server,104557
client,78735
server,104435
client,78329
server,104061
client,78732
server,104434
client,79081
server,104102
client,78327
server,104116
client,79019
server,104720
client,78346
server,104021
client,78368
server,104138
client,78438
server,103562
client,78738
server,103868
client,78668
server,104410
client,78379
server,104235
client,78597
server,104385
client,79033
server,104911
client,78468
server,104144
client,78204
server,103826
client,78281
server,103401
client,79453
server,106639
client,78608
server,104327
client,79017
server,104833
client,79402
server,104521
client,79013
server,104680
client,78441
server,104212
client,78748
server,104384
client,78617
server,104347
client,78659
server,104357
client,78861
server,104741
client,78570
server,104292
client,78651
server,103726
client,78284
server,104115
client,79338
server,105136
client,79355
server,105178
client,78499
server,104394
client,79853
server,105754
client,78388
server,104825
client,78449
server,104113
client,78661
server,103769
client,78525
server,104235
client,79011
server,104957
client,78966
server,104652
client,78908
server,104864
client,79180
server,104770
client,78596
server,104384
client,79524
server,104602
client,78669
server,103723
client,78291
server,103304
client,78410
server,103437
client,78679
server,104627
client,78958
server,104645
client,78183
server,103902
client,78414
server,104232
client,78256
server,103743
client,78647
server,103817
client,78506
server,103692
client,78826
server,104828
client,79026
server,104187
client,79223
server,105197
client,79381
server,105025
client,78570
server,104239
client,79408
server,104790
client,79492
server,105083
client,78035
server,103633
client,78232
server,103989
client,78625
server,103653
client,78881
server,103979
client,78248
server,103361
client,78637
server,103888
client,78337
server,104016
client,78352
server,104386
client,78782
server,103748
client,78225
server,104050
client,78258
server,104130
client,78533
server,104401
client,78583
server,104302
client,78941
server,104806
client,78474
server,104302
client,78192
server,104043
client,78369
server,104173
client,78672
server,104379
client,78430
server,103536
server,103859
client,78753
