endpoint,time
server,104370
client,78872
server,105082
client,79504
server,105791
client,78612
server,105074
client,80126
server,107183
client,79601
server,105696
client,78186
server,103148
client,78116
server,103272
client,78547
server,103817
client,78157
server,103765
client,78414
server,103692
client,77989
server,103704
client,78182
server,103845
client,78207
server,103938
client,78973
server,104657
client,78727
server,104496
client,78566
server,104448
client,78820
server,104556
client,78393
server,104103
client,78054
server,103695
client,78221
server,103327
client,78037
server,103082
client,78489
server,104747
client,77986
server,103757
client,78196
server,104132
client,78350
server,103726
client,78120
server,103818
server,104961
client,79234
client,78304
server,104043
client,78959
server,104175
client,78260
server,103541
client,78218
server,103547
client,78033
server,103803
client,78160
server,103238
client,78295
server,103365
client,78046
server,104565
client,78827
server,103901
client,78455
server,103558
client,79740
server,104933
client,78424
server,103501
client,78264
server,104013
client,78597
server,103632
client,77948
server,103074
client,78045
server,103810
client,79295
server,105335
client,79033
server,105006
client,78172
server,104150
client,78125
server,103440
client,78767
server,103895
client,77887
server,103634
client,78114
server,103217
client,78878
server,104093
client,78721
server,103996
client,80167
server,105972
client,77989
server,103093
client,78159
server,103868
client,78010
server,102998
client,78741
server,104451
client,78192
server,103232
client,78256
server,103371
client,78253
server,104007
client,78802
server,104459
client,78310
server,104412
client,78160
server,103937
client,78084
server,103165
client,77933
server,103086
client,78114
server,104038
client,78857
server,104303
client,78815
server,104004
client,80673
server,105784
client,78733
server,104237
client,78319
server,103363
client,78426
server,103697
client,77809
server,103222
client,78481
server,104438
client,78586
server,103589
client,78063
server,103743
client,78757
server,103784
client,78420
server,103625
client,79071
server,104826
client,78534
server,104236
client,78345
server,104094
client,77751
server,102900
client,77942
server,102971
client,77935
server,103693
client,78833
server,104461
client,78315
server,104107
client,78272
server,104536
client,78206
server,104103
client,78323
server,104580
client,78468
server,103709
client,78220
server,103321
client,78165
server,103860
client,78409
server,104242
client,78966
server,105009
client,78245
server,104323
client,78842
server,103903
client,78607
server,103709
client,78703
server,104464
client,79450
server,105165
client,78241
server,104048
client,78452
server,104348
client,77850
server,103586
client,78497
server,104249
client,77972
server,103697
client,78639
server,104334
client,78202
server,103202
client,77657
server,102780
client,78238
server,104048
client,79829
server,106021
client,77961
server,103277
client,78235
server,104104
client,77969
server,103062
client,77660
server,102620
client,78417
server,104265
client,78654
server,104580
client,78208
server,103473
client,77926
server,103031
client,78237
server,103971
client,78402
server,104210
client,78480
server,103563
client,78349
server,103539
server,104601
client,78542
client,78323
server,103847
client,78303
server,103292
client,78099
server,103855
client,78706
server,104513
client,79074
server,104872
client,78960
server,104029
client,78589
server,104241
client,78716
server,103932
client,78626
server,104644
client,78551
server,104669
client,78758
server,103982
client,78275
server,103422
client,78370
server,104986
client,78337
server,104545
client,77931
server,103859
client,78348
server,104524
client,78246
server,104025
client,79009
server,104604
client,78069
server,103810
client,77921
server,103630
client,78671
server,103857
client,79454
server,105169
client,78337
server,104093
client,78731
server,104320
client,78081
server,103848
client,78503
server,103617
client,78086
server,103963
client,78919
server,104317
client,78703
server,103958
server,104308
client,78451
client,78535
server,104128
server,104294
client,78152
client,78139
server,103956
client,78196
server,103347
server,104525
client,78694
client,77980
server,103817
client,78098
server,104110
client,78526
server,103758
client,78225
server,103268
client,78290
server,103734
client,77987
server,103820
client,78283
server,104073
client,78412
server,104672
client,78545
server,104401
client,78747
server,104574
client,78164
server,103926
client,78354
server,104309
client,78317
server,104154
client,79101
server,105146
client,78444
server,104541
client,78602
server,104967
client,78277
server,104499
client,78599
server,104480
client,78445
server,103730
client,78964
server,104449
client,79901
server,105767
client,79843
server,105822
client,78417
server,105556
client,78001
server,104146
client,78523
server,104707
client,78076
server,103183
client,77739
server,103572
client,78733
server,104440
client,81144
server,106170
client,77888
server,103675
client,77895
server,103619
client,77607
server,103531
client,78322
server,104215
client,77961
server,103703
client,77717
server,102949
client,78614
server,104959
client,78690
server,105234
client,79119
server,105916
server,105731
client,79904
client,79232
server,104966
server,106196
client,80147
client,78016
server,103925
client,78251
server,104151
client,80411
server,106287
client,79123
server,104309
client,78260
server,103977
client,78089
server,103808
client,77815
server,102898
client,78056
server,103109
client,78247
server,104007
client,78642
server,104387
client,78221
server,104022
client,77979
server,104202
client,77743
server,103541
client,77814
server,103482
client,78475
server,104255
server,104503
client,78673
client,78857
server,104617
client,78288
server,104243
client,78363
server,104217
client,79037
server,104948
client,79292
server,105215
client,79750
server,104932
client,78908
server,104131
client,78548
server,103725
client,101160
server,128329
client,80550
server,106286
client,79554
server,105217
client,79062
server,104131
client,79069
server,104710
client,79087
server,104333
client,78677
server,104445
client,78904
server,103949
client,78394
server,103527
client,78081
server,103064
client,78235
server,103443
client,77994
server,103748
client,78275
server,103328
client,78832
server,103924
client,78204
server,104058
client,79999
server,105921
server,103077
client,78043
server,103631
client,78515
client,78103
server,103789
client,78613
server,104395
client,78986
server,105046
client,78834
server,104139
client,78233
server,104112
client,78147
server,103811
client,77747
server,103458
client,78403
server,104116
client,78518
server,103538
server,104129
client,78348
client,78345
server,103465
client,78042
server,103285
client,78419
server,104188
client,78298
server,104452
client,78258
server,103959
client,78295
server,103342
client,78485
server,103557
client,79217
server,105077
