endpoint,min_input,max_input,cycles,time
client,32,8192,732869962,282634
server,32,8192,89715207,34599
client,32,8192,671358816,258913
server,32,8192,34424668,13276
client,32,8192,745028539,287323
server,32,8192,93096479,35903
client,32,8192,689846906,266042
server,32,8192,32272478,12447
client,32,8192,737890010,284572
server,32,8192,26653447,10280
client,32,8192,739611762,285235
server,32,8192,91247670,35190
client,32,8192,717101929,276554
server,32,8192,30236973,11661
client,32,8192,737122482,284275
server,32,8192,35008093,13501
client,32,8192,738393052,284765
server,32,8192,87560424,33770
client,32,8192,736679079,284103
server,32,8192,31590519,12183
client,32,8192,723348466,278963
server,32,8192,89502581,34518
client,32,8192,717921317,276870
server,32,8192,28022551,10808
client,32,8192,729309773,281261
server,32,8192,86310598,33287
client,32,8192,739733633,285284
server,32,8192,81671721,31497
client,32,8192,691719052,266765
server,32,8192,28525593,11002
client,32,8192,737215830,284310
server,32,8192,88397963,34091
client,32,8192,671249910,258870
server,32,8192,28038109,10813
client,32,8192,735092163,283491
server,32,8192,41065341,15838
client,32,8192,740516719,285585
server,32,8192,88620961,34177
client,32,8192,750354561,289377
server,32,8192,34694340,13380
