endpoint,min_input,max_input,time
server,32,8192,440616
client,32,8192,441438
server,32,8192,128440
client,32,8192,129219
server,32,8192,126582
client,32,8192,127389
server,32,8192,128317
client,32,8192,129203
server,32,8192,130019
client,32,8192,130819
server,32,8192,127523
client,32,8192,128390
server,32,8192,127389
client,32,8192,128198
server,32,8192,126418
client,32,8192,127192
server,32,8192,126939
client,32,8192,127775
server,32,8192,127590
client,32,8192,128413
server,32,8192,126548
client,32,8192,127330
server,32,8192,127099
client,32,8192,127915
server,32,8192,126739
client,32,8192,127567
server,32,8192,127873
client,32,8192,128704
server,32,8192,127360
client,32,8192,128177
server,32,8192,126973
client,32,8192,127772
server,32,8192,127199
client,32,8192,128006
server,32,8192,127537
client,32,8192,128365
server,32,8192,427721
client,32,8192,428561
server,32,8192,426731
client,32,8192,427568
server,32,8192,126992
client,32,8192,127770
server,32,8192,426229
client,32,8192,427063
server,32,8192,126557
client,32,8192,127396
server,32,8192,126542
client,32,8192,127439
server,32,8192,127647
client,32,8192,128419
server,32,8192,425981
client,32,8192,426795
server,32,8192,126007
client,32,8192,126847
server,32,8192,127094
client,32,8192,127913
server,32,8192,127249
client,32,8192,128051
server,32,8192,127346
client,32,8192,128130
server,32,8192,127068
client,32,8192,127924
server,32,8192,127072
client,32,8192,127903
server,32,8192,127062
client,32,8192,127834
server,32,8192,424870
client,32,8192,425683
server,32,8192,428715
client,32,8192,429556
server,32,8192,433303
client,32,8192,434152
server,32,8192,126657
client,32,8192,127460
server,32,8192,126967
client,32,8192,127740
server,32,8192,433938
client,32,8192,434760
server,32,8192,442970
client,32,8192,443838
server,32,8192,127070
client,32,8192,127903
server,32,8192,427152
client,32,8192,428009
server,32,8192,454841
client,32,8192,455665
server,32,8192,127144
client,32,8192,127961
server,32,8192,418538
client,32,8192,419355
server,32,8192,435545
client,32,8192,436375
server,32,8192,127493
client,32,8192,128364
server,32,8192,134568
client,32,8192,135387
server,32,8192,127680
client,32,8192,128484
server,32,8192,127819
client,32,8192,128626
server,32,8192,126123
client,32,8192,126942
server,32,8192,440735
client,32,8192,441578
server,32,8192,127032
client,32,8192,127850
server,32,8192,127580
client,32,8192,128385
server,32,8192,126900
client,32,8192,127717
server,32,8192,127717
client,32,8192,128536
server,32,8192,126884
client,32,8192,127675
server,32,8192,127996
client,32,8192,128794
client,32,8192,131303
server,32,8192,130278
server,32,8192,130248
client,32,8192,131079
server,32,8192,437918
client,32,8192,438687
server,32,8192,126987
client,32,8192,127788
server,32,8192,125686
client,32,8192,126512
server,32,8192,127667
client,32,8192,128479
server,32,8192,125668
client,32,8192,126459
server,32,8192,127221
client,32,8192,128016
server,32,8192,126572
client,32,8192,127418
server,32,8192,425840
client,32,8192,426674
server,32,8192,131634
client,32,8192,132397
server,32,8192,126260
client,32,8192,127057
server,32,8192,126877
client,32,8192,127693
server,32,8192,127066
client,32,8192,127855
server,32,8192,126787
client,32,8192,127608
server,32,8192,128377
client,32,8192,129167
server,32,8192,127083
client,32,8192,127928
server,32,8192,127266
client,32,8192,128077
server,32,8192,127405
client,32,8192,128181
server,32,8192,127936
client,32,8192,128698
server,32,8192,127081
client,32,8192,127880
server,32,8192,127171
