endpoint,time
client,1572
server,17157
client,1468
server,16987
client,1400
server,16798
client,1558
server,17372
client,1535
server,17360
client,1829
server,18221
client,1525
server,17345
client,1658
server,17328
client,1832
server,17408
client,1619
server,17134
server,17554
client,1576
server,17245
client,1504
client,1447
server,17413
client,1512
server,21197
server,17852
client,1571
client,1481
server,17149
client,1446
server,17197
client,1942
server,17522
client,1677
server,17794
client,1502
server,17362
client,2091
server,17890
client,1532
server,17190
client,1505
server,17352
client,1563
server,17213
client,1662
server,17241
client,1512
server,17328
client,1463
server,18108
client,1744
server,17545
client,1546
server,17344
client,1545
server,17727
server,17133
client,1477
client,1420
server,16756
client,1608
server,17596
client,1470
server,17093
server,17803
client,1531
client,1639
server,17316
client,1516
server,17031
client,1738
server,17341
client,1494
server,17983
server,17233
client,1499
client,1541
server,17223
client,1487
server,16997
client,1362
server,16938
client,1549
server,17168
client,1399
server,17108
client,1647
server,19016
server,16908
client,1418
client,1539
server,17224
client,2062
server,18119
server,17368
client,1600
client,1430
server,17001
client,1512
server,17309
client,1753
server,17764
client,1799
server,17501
client,1568
server,17124
client,1400
server,17021
client,1512
server,17114
client,1459
server,17458
client,1598
server,17248
client,1434
server,17137
client,1504
server,17141
client,1731
server,17291
client,1579
server,17360
client,1713
server,17293
client,1497
server,17278
client,1607
server,17311
client,1490
server,17579
server,21570
client,1608
server,17559
client,1568
