endpoint,min_input,max_input,time
server,32,8192,158569
client,32,8192,159352
server,32,8192,158137
client,32,8192,158924
server,32,8192,167891
client,32,8192,168728
server,32,8192,412136
client,32,8192,412942
server,32,8192,158418
client,32,8192,159223
server,32,8192,157765
client,32,8192,158578
server,32,8192,156366
client,32,8192,157169
server,32,8192,158125
client,32,8192,158943
server,32,8192,156839
client,32,8192,157670
server,32,8192,156343
client,32,8192,157137
server,32,8192,159807
client,32,8192,160623
server,32,8192,158799
client,32,8192,159634
server,32,8192,169075
client,32,8192,169858
server,32,8192,157848
client,32,8192,158657
server,32,8192,157936
client,32,8192,158766
server,32,8192,158695
client,32,8192,159510
server,32,8192,157840
client,32,8192,158618
server,32,8192,160006
client,32,8192,160785
server,32,8192,157604
client,32,8192,158383
server,32,8192,159129
client,32,8192,159940
server,32,8192,158141
client,32,8192,158919
server,32,8192,158082
client,32,8192,158880
server,32,8192,428752
client,32,8192,429584
server,32,8192,158378
client,32,8192,159205
server,32,8192,157000
client,32,8192,157793
server,32,8192,159251
client,32,8192,160020
server,32,8192,451986
client,32,8192,452802
server,32,8192,157239
client,32,8192,158055
server,32,8192,159802
client,32,8192,160608
server,32,8192,158785
client,32,8192,159621
server,32,8192,158188
client,32,8192,158968
server,32,8192,159223
client,32,8192,159978
server,32,8192,181066
client,32,8192,181888
server,32,8192,157736
client,32,8192,158543
server,32,8192,432770
client,32,8192,433571
server,32,8192,158498
client,32,8192,159287
server,32,8192,158423
client,32,8192,159247
server,32,8192,434223
client,32,8192,435057
server,32,8192,158193
client,32,8192,159002
server,32,8192,430804
client,32,8192,431612
server,32,8192,430154
client,32,8192,430991
server,32,8192,462340
client,32,8192,463172
server,32,8192,172285
client,32,8192,173073
server,32,8192,161277
client,32,8192,162077
server,32,8192,158172
client,32,8192,159033
server,32,8192,156704
client,32,8192,157575
server,32,8192,160935
client,32,8192,161859
server,32,8192,169523
client,32,8192,170340
server,32,8192,157963
client,32,8192,158824
server,32,8192,157634
client,32,8192,158466
server,32,8192,158839
client,32,8192,159649
server,32,8192,158185
client,32,8192,158999
server,32,8192,158036
client,32,8192,158868
server,32,8192,157884
client,32,8192,158749
server,32,8192,157791
client,32,8192,158602
server,32,8192,157650
client,32,8192,158479
server,32,8192,157875
client,32,8192,158746
server,32,8192,157999
client,32,8192,158812
server,32,8192,168790
client,32,8192,169583
server,32,8192,159333
client,32,8192,160102
server,32,8192,158240
client,32,8192,159112
server,32,8192,158163
client,32,8192,158980
server,32,8192,158699
client,32,8192,159526
server,32,8192,159805
client,32,8192,160598
server,32,8192,157730
client,32,8192,158555
server,32,8192,157352
client,32,8192,158192
server,32,8192,158553
client,32,8192,159318
server,32,8192,158984
client,32,8192,159812
server,32,8192,157801
client,32,8192,158619
server,32,8192,167918
client,32,8192,168734
server,32,8192,163195
client,32,8192,163990
server,32,8192,158684
client,32,8192,159473
server,32,8192,158811
client,32,8192,159638
server,32,8192,158366
client,32,8192,159185
server,32,8192,158626
client,32,8192,159441
server,32,8192,157778
client,32,8192,158576
server,32,8192,157162
client,32,8192,157960
server,32,8192,157649
client,32,8192,158471
server,32,8192,158205
client,32,8192,159033
server,32,8192,157991
client,32,8192,158794
server,32,8192,158541
client,32,8192,159368
server,32,8192,162612
client,32,8192,163452
server,32,8192,158223
client,32,8192,159000
server,32,8192,158247
client,32,8192,159019
server,32,8192,158655
client,32,8192,159511
server,32,8192,156955
client,32,8192,157837
server,32,8192,157829
client,32,8192,158605
server,32,8192,158367
client,32,8192,159167
server,32,8192,157902
client,32,8192,158775
server,32,8192,157918
client,32,8192,158775
server,32,8192,158418
client,32,8192,159235
server,32,8192,158858
client,32,8192,159679
server,32,8192,159929
client,32,8192,160743
server,32,8192,162299
client,32,8192,163111
server,32,8192,156909
client,32,8192,157743
server,32,8192,156902
client,32,8192,157729
server,32,8192,158929
client,32,8192,159718
server,32,8192,157338
client,32,8192,158142
server,32,8192,158605
client,32,8192,159494
server,32,8192,159763
client,32,8192,160613
server,32,8192,156611
client,32,8192,157389
server,32,8192,158559
client,32,8192,159348
server,32,8192,158179
client,32,8192,159026
server,32,8192,157191
client,32,8192,158026
server,32,8192,190668
client,32,8192,191514
server,32,8192,158567
client,32,8192,159384
server,32,8192,156306
client,32,8192,157141
server,32,8192,158576
client,32,8192,159463
server,32,8192,404615
client,32,8192,405408
server,32,8192,158040
client,32,8192,158860
server,32,8192,158132
client,32,8192,159004
server,32,8192,157551
client,32,8192,158416
server,32,8192,158581
client,32,8192,159367
server,32,8192,165637
client,32,8192,166439
server,32,8192,158224
client,32,8192,159067
server,32,8192,157986
client,32,8192,158813
server,32,8192,157829
client,32,8192,158601
server,32,8192,156836
client,32,8192,157641
server,32,8192,162290
client,32,8192,163125
server,32,8192,161848
client,32,8192,162716
server,32,8192,156779
client,32,8192,157599
server,32,8192,157647
client,32,8192,158456
server,32,8192,158218
client,32,8192,159002
server,32,8192,157470
client,32,8192,158289
server,32,8192,166128
client,32,8192,166970
server,32,8192,159180
client,32,8192,160023
server,32,8192,157827
client,32,8192,158624
server,32,8192,158357
client,32,8192,159126
server,32,8192,157570
client,32,8192,158394
server,32,8192,157801
client,32,8192,158632
server,32,8192,158754
client,32,8192,159560
server,32,8192,157012
client,32,8192,157822
server,32,8192,157207
client,32,8192,158034
server,32,8192,158112
client,32,8192,159008
server,32,8192,157827
client,32,8192,158608
server,32,8192,157999
client,32,8192,158805
server,32,8192,168131
client,32,8192,168995
server,32,8192,156539
client,32,8192,157366
server,32,8192,156963
client,32,8192,157779
server,32,8192,157253
client,32,8192,158037
server,32,8192,158103
client,32,8192,158928
server,32,8192,157978
client,32,8192,158787
server,32,8192,158583
client,32,8192,159402
server,32,8192,158582
client,32,8192,159380
server,32,8192,157780
client,32,8192,158612
server,32,8192,158473
client,32,8192,159320
server,32,8192,158705
client,32,8192,159511
server,32,8192,461767
client,32,8192,462589
server,32,8192,157068
client,32,8192,157899
server,32,8192,415612
client,32,8192,416416
server,32,8192,158860
client,32,8192,159681
server,32,8192,158176
client,32,8192,158969
server,32,8192,157944
client,32,8192,158777
server,32,8192,157790
client,32,8192,158618
server,32,8192,431782
client,32,8192,432598
server,32,8192,159786
client,32,8192,160600
server,32,8192,158576
client,32,8192,159337
server,32,8192,157697
client,32,8192,158489
server,32,8192,157533
client,32,8192,158355
server,32,8192,159087
client,32,8192,159876
server,32,8192,158371
client,32,8192,159173
server,32,8192,158459
client,32,8192,159225
server,32,8192,158589
client,32,8192,159397
server,32,8192,158350
client,32,8192,159214
server,32,8192,157701
client,32,8192,158514
server,32,8192,157110
client,32,8192,157936
server,32,8192,166359
client,32,8192,167171
server,32,8192,157934
client,32,8192,158743
server,32,8192,157427
client,32,8192,158212
server,32,8192,425230
client,32,8192,426019
server,32,8192,158177
client,32,8192,158981
server,32,8192,158198
client,32,8192,159013
server,32,8192,158865
client,32,8192,159676
server,32,8192,156938
client,32,8192,157754
server,32,8192,156327
client,32,8192,157174
server,32,8192,158246
client,32,8192,159126
server,32,8192,164299
client,32,8192,165131
server,32,8192,158924
client,32,8192,159713
