endpoint,min_input,max_input,cycles,time
server,32,8192,182907627,70540
client,32,8192,50947264,19648
server,32,8192,189478289,73073
client,32,8192,23637788,9116
server,32,8192,183423634,70738
client,32,8192,31987248,12336
server,32,8192,188858562,72835
client,32,8192,22489089,8674
server,32,8192,182666478,70446
client,32,8192,26005197,10029
server,32,8192,179920491,69386
client,32,8192,65224322,25154
server,32,8192,185726218,71627
client,32,8192,21540051,8307
server,32,8192,184364893,71101
client,32,8192,42737826,16483
server,32,8192,189973552,73265
client,32,8192,25849617,9969
server,32,8192,185065003,71371
client,32,8192,20788081,8018
server,32,8192,193131826,74483
