endpoint,time
client,1498
server,16433
client,1490
server,17038
client,1361
server,16434
client,1527
server,17089
client,1502
server,16327
server,17096
client,1500
client,1392
server,16299
client,1543
server,17191
client,1438
server,16385
server,17268
client,1508
client,1407
server,16367
client,1507
server,17116
client,1547
server,16567
client,2254
server,17600
client,1369
server,16363
client,1518
server,17204
client,1503
server,16514
client,1515
server,17241
client,1495
server,16420
server,17108
client,1496
client,1346
server,16171
client,1498
server,17116
client,1484
server,16479
client,1382
server,17162
client,1381
server,16398
client,1522
server,17230
client,1456
server,16431
client,1528
server,17213
client,1509
server,16416
server,16756
client,1571
client,1360
server,16288
server,16789
client,1430
client,1621
server,16206
client,1435
server,16712
server,16507
client,1555
client,1355
server,16980
client,1520
server,16377
client,1527
server,17073
client,1509
server,16482
server,17045
client,1500
client,1367
server,16292
client,1523
server,17172
client,1510
server,16322
client,1502
server,17271
client,1384
server,16353
client,1511
server,17281
server,16614
client,1513
client,1386
server,16769
client,1402
server,16412
client,1485
server,17033
client,1501
server,16317
client,1385
server,17258
client,1452
server,16461
client,1386
server,16949
client,1416
server,16415
client,1423
server,16647
client,1429
server,16307
server,16573
client,1402
client,1422
server,16585
server,17141
client,1457
client,1443
server,16341
server,17152
client,1521
client,1349
server,16246
client,1528
server,17104
client,2235
server,17156
client,1526
server,17181
client,1520
server,16451
client,1361
server,17022
client,1381
server,16419
server,17122
client,1511
server,16178
client,1351
server,16975
client,1382
client,1408
server,16377
client,1507
server,17254
client,1370
server,16398
client,1532
server,17216
client,1370
server,16389
server,17036
client,1445
server,16440
client,1474
client,1350
server,16688
client,1375
server,16420
client,1514
server,16758
client,1363
server,16236
server,17273
client,1526
client,1430
server,16385
server,16750
client,1544
client,1405
server,16375
client,1508
server,17181
client,1404
server,16395
server,17175
client,1503
client,1352
server,16144
client,1403
server,16881
client,1448
server,16163
client,1525
server,16819
server,16403
client,1457
server,17090
client,1423
client,1360
server,16507
client,1488
server,17344
client,1495
server,16504
client,2064
server,17293
client,1376
server,16346
server,17039
client,1429
client,1392
server,16303
server,17130
client,1508
client,1345
server,16464
client,1527
server,17161
client,1365
server,16433
client,1499
server,17606
server,17079
client,1542
client,1388
server,17538
client,1368
server,16600
server,17258
client,1408
client,1432
server,16431
client,1519
server,17191
client,1488
server,16451
client,1391
server,16975
client,2115
server,17168
server,17098
client,1400
client,1371
server,16151
client,1401
server,17114
client,1487
server,16406
client,1376
server,16566
server,16336
client,1379
client,1420
server,17060
client,1411
server,16211
client,1491
server,17124
client,1528
server,16492
server,17101
client,1484
client,1383
server,16304
client,1541
server,16778
client,1527
server,16462
client,1508
server,17178
client,2125
server,17037
server,17149
client,1536
client,1430
server,16301
client,1485
